id,name,city,state,zip,beds
8712550,ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,NEWBURGH,NY,12550,242
3303038,PARKLAND MEDICAL CENTER,DERRY,NH,3038,86
9310924,ORANGE REGIONAL MEDICAL CENTER,MIDDLETOWN,NY,10924,353
3499362,PROVIDENCE ST. MARY MEDICAL CENTER,WALLA WALLA,WA,99362,142
6899362,ADVENTIST HEALTH WALLA WALLA GENERAL HOSPITAL,WALLA WALLA,WA,99362,72
15298250,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,98250,25
15399204,PROVIDENCE SACRED HEART MEDICAL CENTER AND CHILDREN'S HOSPITAL,SPOKANE,WA,99204,638
5784060,PARK CITY MEDICAL CENTER,PARK CITY,UT,84060,26
9912180,SAMARITAN HOSPITAL,TROY,NY,12180,212
10110960,NYACK HOSPITAL,NYACK,NY,10960,375
10713676,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,13676,94
10912866,SARATOGA HOSPITAL,SARATOGA,NY,12866,171
1060035,HIGHLAND PARK HOSPITAL,HIGHLAND PARK,IL,60035,-999
6560045,NORTHWESTERN LAKE FOREST HOSPITAL,LAKE FOREST,IL,60045,188
9960048,ADVOCATE CONDELL MEDICAL CENTER,LIBERTYVILLE,IL,60048,279
12860010,ADVOCATE GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,60010,169
1961401,GALESBURG COTTAGE HOSPITAL,GALESBURG,IL,61401,119
3361401,ST MARY MEDICAL CENTER,GALESBURG,IL,61401,90
4960099,MIDWESTERN REGION MED CENTER,ZION,IL,60099,73
921287,JOHNS HOPKINS HOSPITAL,BALTIMORE,MD,21287,951
1021205,KENNEDY KREIGER INSTITUTE,BALTIMORE,MD,21205,70
2321202,MERCY MEDICAL CENTER,BALTIMORE,MD,21202,281
3721215,SINAI HOSPITAL OF BALTIMORE,BALTIMORE,MD,21215,467
4121201,UNIVERSITY OF MARYLAND MEDICAL CENTER,BALTIMORE,MD,21201,800
11614843,ST. JAMES MERCY HEALTH SYSTEM,HORNELL,NY,14843,15
4821224,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,BALTIMORE,MD,21224,477
2603743,VALLEY REGIONAL HOSPITAL,CLAREMONT,NH,3743,25
1403841,HAMPSTEAD HOSPITAL,HAMPSTEAD,NH,3841,111
1303867,FRISBIE MEMORIAL HOSPITAL,ROCHESTER,NH,3867,112
1003047,CROTCHED MOUNTAIN REHABILITATION CENTER,GREENFIELD,NH,3047,62
2303060,SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,NASHUA,NH,3060,188
2403061,ST JOSEPH HOSPITAL,NASHUA,NH,3061,208
3003103,ELLIOT HOSPITAL CITY OF MANCHESTER,MANCHESTER,NH,3103,296
103301,CONCORD HOSPITAL,CONCORD,NH,3301,295
1203235,FRANKLIN REGIONAL HOSPITAL,FRANKLIN,NH,3235,25
11711772,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,11772,306
11811968,SOUTHAMPTON HOSPITAL,SOUTHAMPTON,NY,11968,125
11911901,EASTERN LONG ISLAND HOSPITAL,GREENPORT,NY,11901,90
12211743,HUNTINGTON HOSPITAL,HUNTINGTON,NY,11743,408
12311706,SOUTHSIDE HOSPITAL,BAY SHORE,NY,11706,321
9140504,SAINT JOSEPH HOSPITAL,LEXINGTON,KY,40504,433
9540502,SHRINERS HOSPITAL FOR CHILDREN,LEXINGTON,KY,40502,50
12810901,GOOD SAMARITAN HOSPITAL - WEST ISLIP,WEST ISLIP,NY,10901,437
13112401,HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,KINGSTON,NY,12401,150
13212428,ELLENVILLE REGIONAL HOSPITAL,ELLENVILLE,NY,12428,25
13614513,NEWARK-WAYNE COMMUNITY HOSPITAL,NEWARK,NY,14513,120
14110522,ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,DOBBS FERRY,NY,10522,12
14510591,PHELPS MEMORIAL HOSPITAL CENTER,SLEEPY HOLLOW,NY,10591,238
11442754,TWIN LAKES REGIONAL MEDICAL CENTER,LEITCHFIELD,KY,42754,75
7341101,OUR LADY OF BELLEFONTE HOSPITAL,ASHLAND,KY,41101,190
14810595,BLYTHEDALE CHILDREN'S HOSPITAL,VALHALLA,NY,10595,86
2962650,PASSAVANT AREA HOSPITAL,JACKSONVILLE,IL,62650,108
3421740,BROOK LANE HEALTH SERVICES,HAGERSTOWN,MD,21740,65
15110532,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,10532,652
15210036,JACOBI MEDICAL CENTER,BRONX,NY,10036,457
15310466,MONTEFIORE MEDICAL CENTER - MOSES DIVISION,BRONX,NY,10466,779
2440601,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,40601,173
15610467,NORTH CENTRAL BRONX HOSPITAL,BRONX,NY,10467,213
3521742,MERITUS MEDICAL CENTER,HAGERSTOWN,MD,21742,247
16111212,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,11212,530
16211201,BROOKLYN HOSPITAL CENTER,BROOKLYN,NY,11201,464
16411203,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,11203,639
16611235,CONEY ISLAND HOSPITAL,BROOKLYN,NY,11235,371
16911209,NYU LUTHERAN MEDICAL CENTER,BROOKLYN,NY,11209,396
17011215,NEW YORK METHODIST HOSPITAL,BROOKLYN,NY,11215,591
17910003,NYU HOSPITAL FOR JOINT DISEASES,NEW YORK,NY,10003,225
18610032,NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL,NEW YORK,NY,10032,190
19611373,ELMHURST HOSPITAL CENTER,ELMHURST,NY,11373,551
19711414,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,11414,408
14860942,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,HOOPESTON,IL,60942,99
4761832,PRESENCE UNITED SAMARITANS MEDCTR-LOGAN,DANVILLE,IL,61832,127
10942101,THE MEDICAL CENTER AT BOWLING GREEN,BOWLING GREEN,KY,42101,337
20311355,NEW YORK HOSPITAL QUEENS,FLUSHING,NY,11355,519
20610301,RICHMOND UNIVERSITY MEDICAL CENTER - MAIN CAMPUS,STATEN ISLAND,NY,10301,448
20710305,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,STATEN ISLAND,NY,10305,508
114010016,BELLEVUE HOSPITAL CENTER,NEW YORK,NY,10016,912
114511542,GLEN COVE HOSPITAL,GLEN COVE,NY,11542,247
2040484,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,40484,25
115113501,MOHAWK VALLEY HEART INSTITUTE INC,UTICA,NY,13501,-999
4942078,LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,SALEM,KY,42078,25
115310802,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,10802,23
115411234,MOUNT SINAI BETH ISRAEL BROOKLYN,BROOKLYN,NY,11234,212
115710605,NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,WHITE PLAINS,NY,10605,270
116710037,HARLEM HOSPITAL CENTER,NEW YORK,NY,10037,282
116810035,HENRY J. CARTER SPECIALTY HOSPITAL,NEW YORK,NY,10035,201
116910457,SBH HEALTH SYSTEM,BRONX,NY,10457,461
117114810,IRA DAVENPORT MEMORIAL HOSPITAL INC,BATH,NY,14810,35
117412010,ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,AMSTERDAM,NY,12010,10
117712180,THE BURDETT CARE CENTER,TROY,NY,12180,15
5060450,MORRIS HOSPITAL & HEALTHCARE CENTERS,MORRIS,IL,60450,89
10961104,SWEDISH AMERICAN HOSPITAL,ROCKFORD,IL,61104,325
11361103,ROCKFORD MEMORIAL HOSPITAL,ROCKFORD,IL,61101,297
118212901,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,PLATTSBURGH,NY,12901,300
118510466,MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,BRONX,NY,10466,325
1920910,HOLY CROSS HOSPITAL,SILVER SPRING,MD,20910,409
10560451,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,NEW LENOX,IL,60451,289
13360440,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,60440,148
2520744,FORT WASHINGTON HOSPITAL,FORT WASHINGTON,MD,20744,37
118710025,MOUNT SINAI ST. LUKE'S,NEW YORK,NY,10025,495
118810032,NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER,NEW YORK,NY,10032,1007
118910021,NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,NEW YORK,NY,10021,862
119614420,URMC STRONG WEST,BROCKPORT,NY,14420,-999
120114222,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,BUFFALO,NY,14222,200
120511501,WINTHROP-UNIVERSITY HOSPITAL,MINEOLA,NY,11501,591
120614701,WOMANS CHRISTIAN ASSOC HOSPITAL - WCA HOSP AT JONES MEMORIAL HEALTH CENTER,JAMESTOWN,NY,14701,40
121013326,MARY IMOGENE BASSETT HOSPITAL,COOPERSTOWN,NY,13326,180
121310703,SJRH - PARK CARE PAVILION,YONKERS,NY,10703,141
10014810,VA MEDICAL CENTER - BATH,BATH,NY,14810,-999
10314424,VA MEDICAL CENTER - CANANDAIGUA,CANANDAIGUA,NY,14424,-999
10610468,JAMES J. PETERS VA MEDICAL CENTER,BRONX,NY,10468,-999
25710536,FOUR WINDS HOSPITAL WESTCHESTER,KATONAH,NY,10536,178
25812866,FOUR WINDS HOSPITAL SARATOGA,SARATOGA SPRINGS,NY,12866,88
5842420,METHODIST HOSPITAL,HENDERSON,KY,42420,192
13062864,CROSSROADS COMMUNITY HOSPITAL,MOUNT VERNON,IL,62864,41
1360504,COPLEY MEMORIAL HOSPITAL,AURORA,IL,60504,210
10460134,DELNOR COMMUNITY HOSPITAL,GENEVA,IL,60134,159
8460506,PRESENCE MERCY MEDICAL CENTER,AURORA,IL,60506,293
440383,BLUEGRASS COMMUNITY HOSPITAL,VERSAILLES,KY,40383,25
8476825,HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,76825,25
17677957,JACKSON COUNTY HOSPITAL,EDNA,TX,77957,25
19176936,SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,76936,14
10542718,TAYLOR REGIONAL HOSPITAL,CAMPBELLSVILLE,KY,42718,90
39179346,COCHRAN MEMORIAL HOSPITAL,MORTON,TX,79346,18
4521502,WESTERN MARYLAND REGIONAL MEDICAL CENTER,CUMBERLAND,MD,21502,371
4621401,ANNE ARUNDEL MEDICAL CENTER,ANNAPOLIS,MD,21401,380
1261856,KIRBY MEDICAL CENTER,MONTICELLO,IL,61856,16
3561603,SAINT FRANCIS MEDICAL CENTER,PEORIA,IL,61603,631
14762363,ILLINI COMMUNITY HOSPITAL,PITTSFIELD,IL,62363,21
8637862,LECONTE MEDICAL CENTER,SEVIERVILLE,TN,37862,79
14573102,VALIR REHABILITATION HOSPITAL OF OKC,OKLAHOMA CITY,OK,73102,81
16674447,MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER,OKMULGEE,OK,74447,26
962301,BLESSING HOSPITAL,QUINCY,IL,62301,335
10261603,METHODIST MEDICAL CENTER OF ILLINOIS,PEORIA,IL,61606,269
860025,GLENBROOK HOSPITAL,GLENVIEW,IL,60026,-999
1760611,REHABILITATION INSTITUTE OF CHICAGO,CHICAGO,IL,60611,182
1860130,RIVEREDGE HOSPITAL,FOREST  PARK,IL,60130,224
2560076,NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,SKOKIE,IL,60076,234
3260304,RUSH OAK PARK HOSPITAL,OAK PARK,IL,60304,114
3460525,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,LA GRANGE,IL,60525,187
460160,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,MELROSE PARK,IL,60160,255
57375494,CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,WINNSBORO,TX,75494,25
57677995,YOAKUM COMMUNITY HOSPITAL,YOAKUM,TX,77995,25
4160644,LORETTO HOSPITAL,CHICAGO,IL,60644,176
4360637,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,CHICAGO,IL,60637,577
137479007,GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007,25
5560613,THOREK MEMORIAL HOSPITAL,CHICAGO,IL,60613,134
6260612,JOHN H STROGER JR HOSPITAL,CHICAGO,IL,60612,460
7660616,MERCY HOSPITAL AND MEDICAL CENTER,CHICAGO,IL,60616,421
8760805,LITTLE COMPANY OF MARY HOSPITAL,EVERGREEN PARK,IL,60805,288
9060657,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,CHICAGO,IL,60657,330
9760609,METHODIST HOSPITAL OF CHICAGO,CHICAGO,IL,60640,189
10160453,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,OAK LAWN,IL,60453,684
10760068,ADVOCATE LUTHERAN GENERAL HOSPITAL,PARK RIDGE,IL,60068,624
11860005,NORTHWEST COMMUNITY HOSPITAL,ARLINGTON HEIGHTS,IL,60005,386
11960007,ALEXIAN BROTHERS MEDICAL CENTER,ELK GROVE VILLAGE,IL,60007,370
12360611,NORTHWESTERN MEMORIAL HOSPITAL,CHICAGO,IL,60611,885
12760169,ST ALEXIUS MEDICAL CENTER,HOFFMAN ESTATES,IL,60169,305
13160615,PROVIDENT HOSPITAL OF CHICAGO,CHICAGO,IL,60615,25
8742642,RUSSELL COUNTY HOSPITAL,RUSSELL SPRINGS,KY,42642,25
4125801,RALEIGH GENERAL HOSPITAL,BECKLEY,WV,25801,300
8640456,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER,MT VERNON,KY,40456,26
140207,BAPTIST HOSPITAL LOUISVILLE,LOUISVILLE,KY,40207,519
4040202,JEWISH HOSPITAL & ST. MARY'S HEALTHCARE,LOUISVILLE,KY,40202,462
4440204,KINDRED HOSPITAL - LOUISVILLE,LOUISVILLE,KY,40204,337
225301,CAMC GENERAL HOSPITAL,CHARLESTON,WV,25301,268
7540205,OUR LADY OF PEACE,LOUISVILLE,KY,40205,396
11740202,UNIVERSITY OF LOUISVILLE HOSPITAL,LOUISVILLE,KY,40202,404
7941240,PAUL B HALL REGIONAL MEDICAL CENTER,PAINTSVILLE,KY,41240,72
825438,JEFFERSON MEDICAL CENTER,RANSON,WV,25438,25
3625901,PLATEAU MEDICAL CENTER,OAK HILL,WV,25901,25
3226147,MINNIE HAMILTON HEALTH CARE CENTER,GRANTSVILLE,WV,26147,42
1825701,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,25701,393
1925701,CABELL-HUNTINGTON HOSPITAL,HUNTINGTON,WV,25701,313
2726504,HEALTHSOUTH MOUNTAINVIEW REGIONAL REHAB HOSPITAL,MORGANTOWN,WV,26504,96
5821921,UNION HOSPITAL OF CECIL COUNTY,ELKTON,MD,21921,122
6326506,WEST VIRGINIA UNIVERSITY HOSPITALS,MORGANTOWN,WV,26506,645
2924740,HEALTHSOUTH SOUTHERN HILLS REGIONAL REHAB,PRINCETON,WV,24740,60
4024740,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,24740,267
3725550,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,25550,201
1026038,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,26038,127
1425130,BOONE MEMORIAL HOSPITAL,MADISON,WV,25130,25
1626624,BRAXTON COUNTY MEMORIAL HOSPITAL,GASSAWAY,WV,26624,25
2325401,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,25401,241
126101,CAMDEN CLARK MEDICAL CENTER,PARKERSBURG,WV,26101,273
5824924,POCAHONTAS MEMORIAL HOSPITAL,BUCKEYE,WV,24924,25
5026452,WILLIAM R SHARPE JR HOSPITAL,WESTON,WV,26452,150
3125601,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,25601,140
1726201,ST JOSEPH HOSPITAL,BUCKHANNON,WV,26201,51
1526175,SISTERSVILLE GENERAL HOSPITAL,SISTERSVILLE,WV,26175,12
1562401,ST ANTHONYS MEMORIAL HOSPITAL,EFFINGHAM,IL,62401,146
5641056,MEADOWVIEW REGIONAL MEDICAL CENTER,MAYSVILLE,KY,41056,100
10041042,ST. ELIZABETH FLORENCE,FLORENCE,KY,41042,161
8140977,PINEVILLE COMMUNITY HOSPITAL,PINEVILLE,KY,40977,120
12061282,GENESIS MEDICAL CENTER ILLINI CAMPUS,SILVIS,IL,61282,101
12261201,TRINITY ROCK ISLAND,ROCK ISLAND,IL,61201,343
7262702,MEMORIAL MEDICAL CENTER,SPRINGFIELD,IL,62702,473
2140422,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,DANVILLE,KY,40422,222
4661801,THE CARLE FOUNDATION HOSPITAL,URBANA,IL,61801,322
171613210,HUTCHINGS PSYCHIATRIC CENTER,SYRACUSE,NY,13210,-999
9740033,SPRING VIEW HOSPITAL,LEBANON,KY,40033,75
6342345,MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,42345,90
742445,CALDWELL MEDICAL CENTER,PRINCETON,KY,42445,25
10442141,T J SAMSON COMMUNITY HOSPITAL,GLASGOW,KY,42141,180
6474501,MCALESTER REGIONAL HEALTH CENTER,MCALESTER,OK,74501,170
14174820,ROLLING HILLS HOSPITAL,ADA,OK,74820,60
10973737,FAIRVIEW REGIONAL MEDICAL CENTER,FAIRVIEW,OK,73737,25
4174361,HILLCREST HOSPITAL PRYOR,PRYOR,OK,74361,52
1874578,LATIMER COUNTY GENERAL HOSPITAL,WILBURTON,OK,74578,33
3973134,OKLAHOMA SPINE HOSPITAL LLC,OKLAHOMA CITY,OK,73134,25
14662644,MASON DISTRICT HOSPITAL,HAVANA,IL,62644,20
12042240,WESTERN STATE HOSPITAL,HOPKINSVILLE,KY,42240,495
8041501,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,41501,261
6073112,SELECT SPECIALTY HOSPITAL -OKLAHOMA CITY,OKLAHOMA CITY,OK,73112,72
6973104,OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,OKLAHOMA CITY,OK,73104,314
8173102,ST. ANTHONY HOSPITAL,OKLAHOMA CITY,OK,73102,702
1440391,CLARK REGIONAL MEDICAL CENTER,WINCHESTER,KY,40391,54
3341701,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,41701,358
12341503,TUG VALLEY ARH REGIONAL MEDICAL CENTER,SOUTH WILLIAMSON,KY,41503,113
7961701,ST JOSEPH MEDICAL CENTER,BLOOMINGTON,IL,61701,-999
6762526,DECATUR MEMORIAL HOSPITAL,DECATUR,IL,62526,188
5660050,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,MCHENRY,IL,60050,173
6461761,BROMENN HEALTHCARE,NORMAL,IL,61761,200
1903860,MEMORIAL HOSPITAL,NORTH CONWAY,NH,3860,25
803431,CHESHIRE MEDICAL CENTER,KEENE,NH,3431,169
903785,COTTAGE HOSPITAL,WOODSVILLE,NH,3785,25
1803561,LITTLETON REGIONAL HEALTHCARE,LITTLETON,NH,3561,25
2903766,ALICE PECK DAY MEMORIAL HOSPITAL,LEBANON,NH,3766,25
3874344,INTEGRIS GROVE HOSPITAL,GROVE,OK,74344,58
1703246,LAKES REGION GENERAL HOSPITAL,LACONIA,NH,3246,137
7642303,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,42303,447
6021613,ADVENTIST BEHAVIORAL HEALTH EASTERN SHORE,CAMBRIDGE,MD,21613,283
6373702,INTEGRIS BASS BAPTIST HEALTH CENTER,ENID,OK,73702,183
5373858,NEWMAN MEMORIAL HOSPITAL,SHATTUCK,OK,73858,79
4373521,JACKSON COUNTY MEMORIAL HOSPITAL,ALTUS,OK,73521,49
11774462,HASKELL COUNTY COMMUNITY HOSPITAL,STIGLER,OK,74462,25
6160521,ADVENTIST HINSDALE HOSPITAL,HINSDALE,IL,60521,277
9860126,ELMHURST MEMORIAL HOSPITAL,ELMHURST,IL,60126,315
11560190,CENTRAL DUPAGE HOSPITAL,WINFIELD,IL,60190,344
12960139,ADVENTIST GLENOAKS,GLENDALE HEIGHTS,IL,60139,141
12673554,MANGUM REGIONAL MEDICAL CENTER,MANGUM,OK,73554,25
2773018,GRADY MEMORIAL HOSPITAL,CHICKASHA,OK,73018,99
9773801,ALLIANCEHEALTH WOODWARD,WOODWARD,OK,73801,87
5473077,PERRY MEMORIAL HOSPITAL,PERRY,OK,73077,26
1773505,COMANCHE COUNTY MEMORIAL HOSPITAL,LAWTON,OK,73505,283
7973505,SOUTHWESTERN MEDICAL CENTER,LAWTON,OK,73505,199
13873505,JIM TALIAFERRO COMMUNITY MENTAL HEALTH CENTER,LAWTON,OK,73505,30
11074030,DRUMRIGHT REGIONAL HOSPITAL,DRUMRIGHT,OK,74030,15
8974074,STILLWATER MEDICAL CENTER,STILLWATER,OK,74074,117
1574743,CHOCTAW MEMORIAL HOSPITAL,HUGO,OK,74743,34
6773070,NORMAN REGIONAL HEALTH SYSTEM -NORMAN CAMPUS,NORMAN,OK,73070,388
2873401,MERCY HOSPITAL ARDMORE INC,ARDMORE,OK,73401,190
12373438,MERCY HOSPITAL HEALDTON INC.,HEALDTON,OK,73438,22
1174868,ALLIANCEHEALTH SEMINOLE,SEMINOLE,OK,74868,32
774133,HILLCREST HOSPITAL SOUTH,TULSA,OK,74133,180
874104,HILLCREST MEDICAL CENTER,TULSA,OK,74104,620
5774133,SAINT FRANCIS HOSPITAL SOUTH,TULSA,OK,74133,96
7374127,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,TULSA,OK,74127,249
7674136,SAINT FRANCIS HOSPITAL INC.,TULSA,OK,74136,1112
13974136,LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL,TULSA,OK,74136,90
574017,HILLCREST HOSPITAL CLAREMORE,CLAREMORE,OK,74017,81
5973534,DUNCAN REGIONAL HOSPITAL,DUNCAN,OK,73534,138
3073644,GREAT PLAINS REGIONAL MEDICAL CENTER,ELK CITY,OK,73644,62
9974467,WAGONER COMMUNITY HOSPITAL,WAGONER,OK,74467,100
130473104,OU MEDICAL CENTER,OKLAHOMA CITY,OK,73104,756
131174820,MERCY HOSPITAL ADA INC.,ADA,OK,74820,156
131274447,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OKMULGEE,OK,74447,66
9038103,LE BONHEUR CHILDREN'S HOSPITAL,MEMPHIS,TN,38103,225
9138104,METHODIST HEALTHCARE - UNIVERSITY HOSPITAL,MEMPHIS,TN,38104,617
2057567,HANS P PETERSON MEMORIAL HOSPITAL,PHILIP,SD,57567,18
14737331,STARR REGIONAL MEDICAL CENTER ETOWAH,ETOWAH,TN,37331,72
603570,ANDROSCOGGIN VALLEY HOSPITAL,BERLIN,NH,3570,25
2703584,WEEKS MEDICAL CENTER,LANCASTER,NH,3584,25
18262056,ST FRANCIS HOSPITAL,LITCHFIELD,IL,62056,25
1125801,BECKLEY ARH HOSPITAL,BECKLEY,WV,25801,173
15061462,OSF HOLY FAMILY MEDICAL CENTER,MONMOUTH,IL,61462,23
16161270,MORRISON COMMUNITY HOSPITAL,MORRISON,IL,61270,36
16562681,SARAH D CULBERTSON MEMORIAL HOSPITAL,RUSHVILLE,IL,62681,46
15462812,ABRAHAM LINCOLN MEMORIAL HOSPITAL,LINCOLN,IL,62656,25
15562960,MASSAC MEMORIAL HOSPITAL,METROPOLIS,IL,62960,25
15261944,PARIS COMMUNITY HOSPITAL,PARIS,IL,61944,25
1019973,NANTICOKE MEMORIAL HOSPITAL,SEAFORD,DE,19973,139
699669,CENTRAL PENINSULA GENERAL HOSPITAL,SOLDOTNA,AK,99669,108
799508,ALASKA NATIVE MEDICAL CENTER - ANMC,ANCHORAGE,AK,99508,148
499901,PEACEHEALTH KETCHIKAN MEDICAL CENTER,KETCHIKAN,AK,99901,54
1299701,FAIRBANKS MEMORIAL HOSPITAL,FAIRBANKS,AK,99701,217
2399762,NORTON SOUND REGIONAL HOSPITAL,NOME,AK,99762,36
2499645,MAT-SU REGIONAL MEDICAL CENTER,PALMER,AK,99645,74
2699686,PROVIDENCE VALDEZ MEDICAL CENTER,VALDEZ,AK,99686,21
2299752,MANIILAQ MEDICAL CENTER,KOTZEBUE,AK,99752,17
1799835,MT EDGECUMBE HOSPITAL - SEARHC,SITKA,AK,99835,27
4382931,WYOMING STATE HOSPITAL,EVANSTON,WY,82931,183
4059937,NORTH VALLEY HOSPITAL,WHITEFISH,MT,59937,25
5159405,GREAT FALLS CLINIC MEDICAL CENTER,GREAT FALLS,MT,59405,19
8038401,MAURY REGIONAL HOSPITAL,COLUMBIA,TN,38401,255
5859601,ST PETERS HOSPITAL,HELENA,MT,59601,123
8338305,TENNOVA HEALTHCARE - REGIONAL JACKSON,JACKSON,TN,38305,152
6538242,HENRY COUNTY MEDICAL CENTER,PARIS,TN,38242,142
10237604,JOHNSON CITY MEDICAL CENTER,JOHNSON CITY,TN,37604,514
5438570,LIVINGSTON REGIONAL HOSPITAL,LIVINGSTON,TN,38570,82
137830,METHODIST MEDICAL CENTER OF OAK RIDGE,OAK RIDGE,TN,37830,301
437367,ERLANGER BLEDSOE,PIKEVILLE,TN,37367,25
338320,CAMDEN GENERAL HOSPITAL,CAMDEN,TN,38320,25
15037804,BLOUNT MEMORIAL HOSPITAL,MARYVILLE,TN,37804,316
6037172,NORTHCREST MEDICAL CENTER,SPRINGFIELD,TN,37172,109
637762,JELLICO COMMUNITY HOSPITAL,JELLICO,TN,37762,54
14837371,STARR REGIONAL MEDICAL CENTER,ATHENS,TN,37371,190
2237207,TRISTAR SKYLINE MEDICAL CENTER,NASHVILLE,TN,37207,213
15837232,VANDERBILT UNIVERSITY HOSPITAL,NASHVILLE,TN,37232,1025
2737403,ERLANGER MEDICAL CENTER,CHATTANOOGA,TN,37403,560
7737402,KINDRED HOSPITAL - CHATTANOOGA,CHATTANOOGA,TN,37402,49
14437415,ERLANGER NORTH CAMPUS,CHATTANOOGA,TN,37415,67
15237869,WELLMONT HANCOCK COUNTY HOSPITAL,SNEEDVILLE,TN,37869,10
2637148,TRISTAR PORTLAND MEDICAL PARK,PORTLAND,TN,37148,148
11337620,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,BRISTOL,TN,37620,348
11437660,HEALTHSOUTH REHABILITATION HOSPITAL,KINGSPORT,TN,37660,50
11537660,WELLMONT-HOLSTON VALLEY MEDICAL CENTER,KINGSPORT,TN,37660,505
6638351,HENDERSON COUNTY COMMUNITY HOSPITAL,LEXINGTON,TN,38351,45
15937067,WILLIAMSON MEDICAL CENTER,FRANKLIN,TN,37067,185
12337087,TENNOVA HEALTHCARE - LEBANON MCFARLAND CAMPUS,LEBANON,TN,37087,-999
15137321,RHEA MEDICAL CENTER,DAYTON,TN,37321,25
6137130,SAINT THOMAS RUTHERFORD HOSPITAL,MURFREESBORO,TN,37130,286
4037917,TENNOVA HEALTHCARE PHYSICIANS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,37917,243
4137920,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,KNOXVILLE,TN,37920,609
566839,COFFEY COUNTY HOSPITAL,BURLINGTON,KS,66839,78
21210305,STATEN ISLAND UNIVERSITY HOSPITAL - SOUTH,STATEN ISLAND,NY,10305,206
2600731,HOSP SAN CRISTOBAL,COTO LAUREL,PR,731,103
1267045,GREENWOOD COUNTY HOSPITAL,EUREKA,KS,67045,25
